TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00301E+11,1800,-11.7,1.837,67.882,1.815,-105.2,-6.321
2.00301E+11,0800,-24.96,0.205,67.823,1.383,-70.39,-11.7
2.00301E+11,0830,-24.37,0.208,67.852,1.146,-50.99,-11.82
2.00301E+11,0900,-17.54,0.411,67.88,0.439,20.22,-11.93
2.00301E+11,0930,-12.23,1.193,67.908,0.626,76.67,-11.98
2.00301E+11,1000,-12.63,1.174,67.937,1.231,114.5,-11.95
2.00301E+11,1030,-11.54,1.374,67.965,1.951,179,-11.82
2.00301E+11,1100,-10.38,1.628,67.994,1.962,232,-11.55
2.00301E+11,1130,-9.06,1.97,67.97,2.006,272.1,-11.17
2.00301E+11,1200,-8.15,2.213,67.946,1.817,302.1,-10.73
2.00301E+11,1230,-7.236,2.446,67.921,1.57,320,-10.2
2.00301E+11,1300,-6.173,2.71,67.897,1.897,329.3,-9.57
2.00301E+11,1330,-5.322,2.959,67.873,1.946,343,-8.93
2.00301E+11,1430,-4.997,3.023,67.845,2.795,241.2,-7.701
2.00301E+11,1500,-7.203,2.377,67.84,1.529,-1.314,-7.173
2.00301E+11,1530,-6.689,2.499,67.835,0.992,96.4,-6.998
2.00301E+11,1600,-4.738,3.146,67.831,1.558,199.8,-6.915
2.00301E+11,1630,-5.004,3.124,67.826,2.399,71.69,-6.684
2.00301E+11,1700,-6.78,2.633,67.821,2.154,-59.75,-6.503
2.00301E+11,1730,-9.37,2.007,67.849,1.956,-100.2,-6.501
2.00301E+11,1800,-13.3,1.274,67.876,1.992,-103.5,-6.656
2.00301E+11,0800,-24.48,0.177,67.811,1.153,-52.63,-12.01
2.00301E+11,0830,-24.19,0.183,67.825,1.374,-49.66,-12.11
2.00301E+11,0900,-20.34,0.232,67.839,0.799,19.89,-12.2
2.00301E+11,0930,-14.94,0.573,67.853,0.773,118.6,-12.25
2.00301E+11,1000,-13.02,0.873,67.867,0.785,185.8,-12.23
2.00301E+11,1030,-11.09,1.273,67.881,1.16,203.2,-12.11
2.00301E+11,1100,-9.06,1.986,67.895,2.008,232.3,-11.85
2.00301E+11,1130,-8.52,2.236,67.87,2.412,279.4,-11.47
2.00301E+11,1200,-8.19,2.397,67.846,2.412,310.4,-11.03
2.00301E+11,1300,-7.653,2.725,67.797,3.983,272.5,-9.95
2.00301E+11,1330,-8.66,2.509,67.773,3.781,122.3,-9.41
2.00301E+11,1400,-9.08,2.474,67.749,3.865,81.3,-9.11
2.00301E+11,1430,-8.58,2.609,67.74,3.773,154.4,-8.93
2.00301E+11,1500,-8.4,2.601,67.732,3.399,119.5,-8.75
2.00301E+11,1530,-9.49,2.285,67.724,3.558,35.02,-8.55
2.00301E+11,1600,-9.62,2.121,67.716,2.331,31.12,-8.46
2.00301E+11,1630,-7.574,2.613,67.707,3.094,121.2,-8.43
2.00301E+11,1700,-9.57,1.891,67.699,3.388,9.86,-8.32
2.00301E+11,1730,-10.29,1.875,67.726,2.826,-71.08,-8.26
2.00301E+11,1800,-14.58,1.159,67.753,1.989,-103.2,-8.32
2.00301E+11,0800,-23.37,0.523,67.704,1.564,-99.5,-13.03
2.00301E+11,0830,-23.02,0.536,67.728,2.324,-90.4,-13.14
2.00301E+11,0900,-16.7,1.082,67.752,2.132,-38.58,-13.23
2.00301E+11,0930,-12.74,1.703,67.776,1.236,31.16,-13.25
2.00301E+11,1000,-12.65,1.7,67.8,1.317,108,-13.2
2.00301E+11,1030,-12.06,1.793,67.824,1.84,175.5,-13.07
2.00301E+11,1100,-10.78,2.12,67.848,1.836,229.3,-12.81
2.00301E+11,1130,-9.46,2.442,67.818,2.067,269.8,-12.41
2.00301E+11,1200,-8.56,2.687,67.787,2.326,299.8,-11.94
2.00301E+11,1230,-7.543,2.994,67.757,2.007,313.2,-11.39
2.00301E+11,1300,-6.186,3.404,67.726,1.469,313.7,-10.75
2.00301E+11,1330,-5.75,3.549,67.696,1.386,306.2,-10.09
2.00301E+11,1400,-4.636,3.914,67.665,1.273,284.3,-9.47
